
Método de Euler Explícito: 
x	y
0.600000	-0.277689
0.601000	-0.288121
0.602000	-0.298219
0.603000	-0.307975
0.604000	-0.317380
0.605000	-0.326426
0.606000	-0.335105
0.607000	-0.343409
0.608000	-0.351332
0.609000	-0.358865
0.610000	-0.366004
0.611000	-0.372740
0.612000	-0.379069
0.613000	-0.384986
0.614000	-0.390484
0.615000	-0.395560
0.616000	-0.400208
0.617000	-0.404425
0.618000	-0.408208
0.619000	-0.411553
0.620000	-0.414457
0.621000	-0.416919
0.622000	-0.418935
0.623000	-0.420504
0.624000	-0.421626
0.625000	-0.422299
0.626000	-0.422523
0.627000	-0.422298
0.628000	-0.421624
0.629000	-0.420503
0.630000	-0.418935
0.631000	-0.416921
0.632000	-0.414465
0.633000	-0.411569
0.634000	-0.408234
0.635000	-0.404465
0.636000	-0.400265
0.637000	-0.395638
0.638000	-0.390589
0.639000	-0.385121
0.640000	-0.379241
0.641000	-0.372954
0.642000	-0.366265
0.643000	-0.359181
0.644000	-0.351708
0.645000	-0.343854
0.646000	-0.335625
0.647000	-0.327029
0.648000	-0.318075
0.649000	-0.308770
0.650000	-0.299122
0.651000	-0.289142
0.652000	-0.278837
0.653000	-0.268218
0.654000	-0.257294
0.655000	-0.246076
0.656000	-0.234572
0.657000	-0.222795
0.658000	-0.210755
0.659000	-0.198462
0.660000	-0.185929
0.661000	-0.173166
0.662000	-0.160185
0.663000	-0.146999
0.664000	-0.133618
0.665000	-0.120056
0.666000	-0.106325
0.667000	-0.092437
0.668000	-0.078405
0.669000	-0.064242
0.670000	-0.049960
0.671000	-0.035574
0.672000	-0.021095
0.673000	-0.006537
0.674000	0.008086
0.675000	0.022762
0.676000	0.037477
0.677000	0.052217
0.678000	0.066969
0.679000	0.081720
0.680000	0.096455
0.681000	0.111163
0.682000	0.125829
0.683000	0.140440
0.684000	0.154982
0.685000	0.169443
0.686000	0.183808
0.687000	0.198066
0.688000	0.212203
0.689000	0.226206
0.690000	0.240062
0.691000	0.253759
0.692000	0.267285
0.693000	0.280626
0.694000	0.293771
0.695000	0.306708
0.696000	0.319424
0.697000	0.331909
0.698000	0.344151
0.699000	0.356138
0.700000	0.367860
0.701000	0.379307
0.702000	0.390467
0.703000	0.401330
0.704000	0.411886
0.705000	0.422127
0.706000	0.432042
0.707000	0.441622
0.708000	0.450858
0.709000	0.459743
0.710000	0.468267
0.711000	0.476424
0.712000	0.484205
0.713000	0.491603
0.714000	0.498612
0.715000	0.505225
0.716000	0.511437
0.717000	0.517240
0.718000	0.522630
0.719000	0.527602
0.720000	0.532152
0.721000	0.536274
0.722000	0.539965
0.723000	0.543222
0.724000	0.546042
0.725000	0.548421
0.726000	0.550358
0.727000	0.551851
0.728000	0.552898
0.729000	0.553498
0.730000	0.553650
0.731000	0.553355
0.732000	0.552611
0.733000	0.551421
0.734000	0.549783
0.735000	0.547701
0.736000	0.545176
0.737000	0.542209
0.738000	0.538804
0.739000	0.534963
0.740000	0.530690
0.741000	0.525988
0.742000	0.520861
0.743000	0.515314
0.744000	0.509352
0.745000	0.502979
0.746000	0.496203
0.747000	0.489027
0.748000	0.481459
0.749000	0.473506
0.750000	0.465174
0.751000	0.456471
0.752000	0.447404
0.753000	0.437982
0.754000	0.428213
0.755000	0.418105
0.756000	0.407667
0.757000	0.396910
0.758000	0.385841
0.759000	0.374472
0.760000	0.362811
0.761000	0.350870
0.762000	0.338660
0.763000	0.326190
0.764000	0.313472
0.765000	0.300518
0.766000	0.287338
0.767000	0.273945
0.768000	0.260351
0.769000	0.246567
0.770000	0.232606
0.771000	0.218480
0.772000	0.204203
0.773000	0.189785
0.774000	0.175242
0.775000	0.160584
0.776000	0.145827
0.777000	0.130981
0.778000	0.116062
0.779000	0.101082
0.780000	0.086054
0.781000	0.070992
0.782000	0.055910
0.783000	0.040820
0.784000	0.025736
0.785000	0.010672
0.786000	-0.004359
0.787000	-0.019343
0.788000	-0.034268
0.789000	-0.049120
0.790000	-0.063885
0.791000	-0.078550
0.792000	-0.093103
0.793000	-0.107531
0.794000	-0.121820
0.795000	-0.135958
0.796000	-0.149932
0.797000	-0.163730
0.798000	-0.177339
0.799000	-0.190748
0.800000	-0.203944
0.801000	-0.216916
0.802000	-0.229652
0.803000	-0.242141
0.804000	-0.254371
0.805000	-0.266332
0.806000	-0.278014
0.807000	-0.289405
0.808000	-0.300495
0.809000	-0.311276
0.810000	-0.321736
0.811000	-0.331868
0.812000	-0.341661
0.813000	-0.351108
0.814000	-0.360199
0.815000	-0.368927
0.816000	-0.377284
0.817000	-0.385263
0.818000	-0.392856
0.819000	-0.400057
0.820000	-0.406859
0.821000	-0.413257
0.822000	-0.419245
0.823000	-0.424817
0.824000	-0.429969
0.825000	-0.434696
0.826000	-0.438994
0.827000	-0.442859
0.828000	-0.446288
0.829000	-0.449277
0.830000	-0.451826
0.831000	-0.453930
0.832000	-0.455588
0.833000	-0.456800
0.834000	-0.457563
0.835000	-0.457878
0.836000	-0.457744
0.837000	-0.457162
0.838000	-0.456131
0.839000	-0.454654
0.840000	-0.452731
0.841000	-0.450365
0.842000	-0.447557
0.843000	-0.444311
0.844000	-0.440629
0.845000	-0.436514
0.846000	-0.431972
0.847000	-0.427004
0.848000	-0.421618
0.849000	-0.415816
0.850000	-0.409605
0.851000	-0.402990
0.852000	-0.395978
0.853000	-0.388574
0.854000	-0.380786
0.855000	-0.372621
0.856000	-0.364086
0.857000	-0.355188
0.858000	-0.345937
0.859000	-0.336340
0.860000	-0.326406
0.861000	-0.316144
0.862000	-0.305564
0.863000	-0.294675
0.864000	-0.283487
0.865000	-0.272010
0.866000	-0.260255
0.867000	-0.248232
0.868000	-0.235952
0.869000	-0.223427
0.870000	-0.210668
0.871000	-0.197686
0.872000	-0.184493
0.873000	-0.171101
0.874000	-0.157523
0.875000	-0.143770
0.876000	-0.129855
0.877000	-0.115791
0.878000	-0.101590
0.879000	-0.087266
0.880000	-0.072831
0.881000	-0.058298
0.882000	-0.043681
0.883000	-0.028992
0.884000	-0.014246
0.885000	0.000545
0.886000	0.015367
0.887000	0.030206
0.888000	0.045050
0.889000	0.059885
0.890000	0.074697
0.891000	0.089473
0.892000	0.104199
0.893000	0.118862
0.894000	0.133450
0.895000	0.147948
0.896000	0.162343
0.897000	0.176623
0.898000	0.190775
0.899000	0.204785
0.900000	0.218642
0.901000	0.232331
0.902000	0.245842
0.903000	0.259162
0.904000	0.272278
0.905000	0.285179
0.906000	0.297853
0.907000	0.310289
0.908000	0.322475
0.909000	0.334400
0.910000	0.346054
0.911000	0.357426
0.912000	0.368505
0.913000	0.379282
0.914000	0.389747
0.915000	0.399889
0.916000	0.409701
0.917000	0.419173
0.918000	0.428296
0.919000	0.437063
0.920000	0.445465
0.921000	0.453494
0.922000	0.461143
0.923000	0.468406
0.924000	0.475276
0.925000	0.481745
0.926000	0.487810
0.927000	0.493463
0.928000	0.498700
0.929000	0.503516
0.930000	0.507906
0.931000	0.511868
0.932000	0.515395
0.933000	0.518487
0.934000	0.521139
0.935000	0.523350
0.936000	0.525117
0.937000	0.526438
0.938000	0.527313
0.939000	0.527740
0.940000	0.527719
0.941000	0.527250
0.942000	0.526333
0.943000	0.524969
0.944000	0.523159
0.945000	0.520904
0.946000	0.518208
0.947000	0.515071
0.948000	0.511497
0.949000	0.507489
0.950000	0.503050
0.951000	0.498185
0.952000	0.492897
0.953000	0.487191
0.954000	0.481073
0.955000	0.474547
0.956000	0.467620
0.957000	0.460298
0.958000	0.452587
0.959000	0.444494
0.960000	0.436026
0.961000	0.427191
0.962000	0.417997
0.963000	0.408452
0.964000	0.398564
0.965000	0.388342
0.966000	0.377796
0.967000	0.366934
0.968000	0.355767
0.969000	0.344305
0.970000	0.332557
0.971000	0.320534
0.972000	0.308248
0.973000	0.295708
0.974000	0.282926
0.975000	0.269914
0.976000	0.256683
0.977000	0.243245
0.978000	0.229613
0.979000	0.215797
0.980000	0.201811
0.981000	0.187667
0.982000	0.173378
0.983000	0.158957
0.984000	0.144416
0.985000	0.129769
0.986000	0.115028
0.987000	0.100207
0.988000	0.085319
0.989000	0.070378
0.990000	0.055396
0.991000	0.040387
0.992000	0.025366
0.993000	0.010344
0.994000	-0.004664
0.995000	-0.019646
0.996000	-0.034587
0.997000	-0.049474
0.998000	-0.064294
0.999000	-0.079033
1.000000	-0.093679
