
Método de Euler Implícito: 
x	y
0.300000	0.674010
0.301000	0.677746
0.302000	0.681054
0.303000	0.683931
0.304000	0.686373
0.305000	0.688378
0.306000	0.689943
0.307000	0.691067
0.308000	0.691747
0.309000	0.691984
0.310000	0.691775
0.311000	0.691122
0.312000	0.690022
0.313000	0.688479
0.314000	0.686491
0.315000	0.684060
0.316000	0.681189
0.317000	0.677878
0.318000	0.674131
0.319000	0.669951
0.320000	0.665340
0.321000	0.660302
0.322000	0.654842
0.323000	0.648963
0.324000	0.642671
0.325000	0.635970
0.326000	0.628867
0.327000	0.621366
0.328000	0.613475
0.329000	0.605199
0.330000	0.596547
0.331000	0.587524
0.332000	0.578139
0.333000	0.568400
0.334000	0.558315
0.335000	0.547892
0.336000	0.537140
0.337000	0.526069
0.338000	0.514689
0.339000	0.503007
0.340000	0.491036
0.341000	0.478785
0.342000	0.466265
0.343000	0.453486
0.344000	0.440459
0.345000	0.427196
0.346000	0.413708
0.347000	0.400007
0.348000	0.386105
0.349000	0.372014
0.350000	0.357745
0.351000	0.343311
0.352000	0.328726
0.353000	0.314001
0.354000	0.299149
0.355000	0.284183
0.356000	0.269116
0.357000	0.253962
0.358000	0.238733
0.359000	0.223443
0.360000	0.208104
0.361000	0.192731
0.362000	0.177337
0.363000	0.161935
0.364000	0.146538
0.365000	0.131160
0.366000	0.115814
0.367000	0.100514
0.368000	0.085273
0.369000	0.070105
0.370000	0.055021
0.371000	0.040036
0.372000	0.025163
0.373000	0.010415
0.374000	-0.004197
0.375000	-0.018658
0.376000	-0.032956
0.377000	-0.047080
0.378000	-0.061016
0.379000	-0.074752
0.380000	-0.088277
0.381000	-0.101579
0.382000	-0.114646
0.383000	-0.127468
0.384000	-0.140032
0.385000	-0.152328
0.386000	-0.164345
0.387000	-0.176074
0.388000	-0.187503
0.389000	-0.198623
0.390000	-0.209424
0.391000	-0.219898
0.392000	-0.230034
0.393000	-0.239825
0.394000	-0.249262
0.395000	-0.258337
0.396000	-0.267042
0.397000	-0.275369
0.398000	-0.283313
0.399000	-0.290865
0.400000	-0.298019
0.401000	-0.304770
0.402000	-0.311112
0.403000	-0.317039
0.404000	-0.322547
0.405000	-0.327631
0.406000	-0.332286
0.407000	-0.336510
0.408000	-0.340298
0.409000	-0.343648
0.410000	-0.346557
0.411000	-0.349022
0.412000	-0.351043
0.413000	-0.352617
0.414000	-0.353743
0.415000	-0.354422
0.416000	-0.354652
0.417000	-0.354434
0.418000	-0.353768
0.419000	-0.352655
0.420000	-0.351098
0.421000	-0.349097
0.422000	-0.346654
0.423000	-0.343773
0.424000	-0.340456
0.425000	-0.336707
0.426000	-0.332530
0.427000	-0.327927
0.428000	-0.322905
0.429000	-0.317468
0.430000	-0.311621
0.431000	-0.305370
0.432000	-0.298721
0.433000	-0.291680
0.434000	-0.284253
0.435000	-0.276449
0.436000	-0.268274
0.437000	-0.259736
0.438000	-0.250843
0.439000	-0.241604
0.440000	-0.232027
0.441000	-0.222121
0.442000	-0.211895
0.443000	-0.201360
0.444000	-0.190524
0.445000	-0.179398
0.446000	-0.167992
0.447000	-0.156317
0.448000	-0.144384
0.449000	-0.132204
0.450000	-0.119787
0.451000	-0.107147
0.452000	-0.094294
0.453000	-0.081240
0.454000	-0.067998
0.455000	-0.054579
0.456000	-0.040997
0.457000	-0.027263
0.458000	-0.013390
0.459000	0.000608
0.460000	0.014720
0.461000	0.028931
0.462000	0.043229
0.463000	0.057600
0.464000	0.072031
0.465000	0.086510
0.466000	0.101022
0.467000	0.115554
0.468000	0.130093
0.469000	0.144626
0.470000	0.159138
0.471000	0.173616
0.472000	0.188048
0.473000	0.202420
0.474000	0.216719
0.475000	0.230930
0.476000	0.245043
0.477000	0.259042
0.478000	0.272916
0.479000	0.286651
0.480000	0.300235
0.481000	0.313656
0.482000	0.326900
0.483000	0.339956
0.484000	0.352812
0.485000	0.365455
0.486000	0.377875
0.487000	0.390059
0.488000	0.401996
0.489000	0.413676
0.490000	0.425087
0.491000	0.436218
0.492000	0.447061
0.493000	0.457603
0.494000	0.467837
0.495000	0.477751
0.496000	0.487337
0.497000	0.496587
0.498000	0.505490
0.499000	0.514040
0.500000	0.522228
0.501000	0.530046
0.502000	0.537487
0.503000	0.544544
0.504000	0.551210
0.505000	0.557479
0.506000	0.563346
0.507000	0.568804
0.508000	0.573849
0.509000	0.578475
0.510000	0.582678
0.511000	0.586454
0.512000	0.589799
0.513000	0.592711
0.514000	0.595185
0.515000	0.597220
0.516000	0.598813
0.517000	0.599964
0.518000	0.600669
0.519000	0.600929
0.520000	0.600743
0.521000	0.600111
0.522000	0.599033
0.523000	0.597510
0.524000	0.595543
0.525000	0.593133
0.526000	0.590283
0.527000	0.586994
0.528000	0.583269
0.529000	0.579112
0.530000	0.574526
0.531000	0.569514
0.532000	0.564081
0.533000	0.558232
0.534000	0.551971
0.535000	0.545304
0.536000	0.538236
0.537000	0.530775
0.538000	0.522925
0.539000	0.514694
0.540000	0.506090
0.541000	0.497119
0.542000	0.487789
0.543000	0.478109
0.544000	0.468087
0.545000	0.457731
0.546000	0.447051
0.547000	0.436056
0.548000	0.424756
0.549000	0.413161
0.550000	0.401280
0.551000	0.389125
0.552000	0.376705
0.553000	0.364033
0.554000	0.351118
0.555000	0.337973
0.556000	0.324608
0.557000	0.311037
0.558000	0.297270
0.559000	0.283320
0.560000	0.269198
0.561000	0.254919
0.562000	0.240494
0.563000	0.225935
0.564000	0.211256
0.565000	0.196470
0.566000	0.181590
0.567000	0.166628
0.568000	0.151599
0.569000	0.136515
0.570000	0.121390
0.571000	0.106237
0.572000	0.091070
0.573000	0.075901
0.574000	0.060745
0.575000	0.045614
0.576000	0.030522
0.577000	0.015483
0.578000	0.000510
0.579000	-0.014385
0.580000	-0.029187
0.581000	-0.043884
0.582000	-0.058463
0.583000	-0.072911
0.584000	-0.087215
0.585000	-0.101362
0.586000	-0.115341
0.587000	-0.129138
0.588000	-0.142742
0.589000	-0.156140
0.590000	-0.169321
0.591000	-0.182272
0.592000	-0.194984
0.593000	-0.207443
0.594000	-0.219641
0.595000	-0.231564
0.596000	-0.243204
0.597000	-0.254550
0.598000	-0.265592
0.599000	-0.276320
0.600000	-0.286724
0.601000	-0.296797
0.602000	-0.306528
0.603000	-0.315909
0.604000	-0.324932
0.605000	-0.333590
0.606000	-0.341873
0.607000	-0.349777
0.608000	-0.357292
0.609000	-0.364414
0.610000	-0.371135
0.611000	-0.377450
0.612000	-0.383354
0.613000	-0.388840
0.614000	-0.393906
0.615000	-0.398545
0.616000	-0.402755
0.617000	-0.406531
0.618000	-0.409871
0.619000	-0.412772
0.620000	-0.415231
0.621000	-0.417246
0.622000	-0.418816
0.623000	-0.419939
0.624000	-0.420615
0.625000	-0.420844
0.626000	-0.420624
0.627000	-0.419958
0.628000	-0.418844
0.629000	-0.417286
0.630000	-0.415284
0.631000	-0.412840
0.632000	-0.409957
0.633000	-0.406637
0.634000	-0.402884
0.635000	-0.398701
0.636000	-0.394093
0.637000	-0.389063
0.638000	-0.383617
0.639000	-0.377759
0.640000	-0.371494
0.641000	-0.364830
0.642000	-0.357771
0.643000	-0.350325
0.644000	-0.342499
0.645000	-0.334298
0.646000	-0.325732
0.647000	-0.316809
0.648000	-0.307535
0.649000	-0.297920
0.650000	-0.287973
0.651000	-0.277703
0.652000	-0.267119
0.653000	-0.256231
0.654000	-0.245049
0.655000	-0.233584
0.656000	-0.221845
0.657000	-0.209843
0.658000	-0.197590
0.659000	-0.185097
0.660000	-0.172374
0.661000	-0.159435
0.662000	-0.146290
0.663000	-0.132952
0.664000	-0.119432
0.665000	-0.105744
0.666000	-0.091899
0.667000	-0.077911
0.668000	-0.063791
0.669000	-0.049554
0.670000	-0.035211
0.671000	-0.020777
0.672000	-0.006264
0.673000	0.008315
0.674000	0.022946
0.675000	0.037616
0.676000	0.052312
0.677000	0.067020
0.678000	0.081726
0.679000	0.096418
0.680000	0.111081
0.681000	0.125704
0.682000	0.140271
0.683000	0.154770
0.684000	0.169188
0.685000	0.183512
0.686000	0.197728
0.687000	0.211824
0.688000	0.225786
0.689000	0.239602
0.690000	0.253259
0.691000	0.266746
0.692000	0.280049
0.693000	0.293156
0.694000	0.306056
0.695000	0.318736
0.696000	0.331186
0.697000	0.343393
0.698000	0.355347
0.699000	0.367037
0.700000	0.378451
0.701000	0.389580
0.702000	0.400414
0.703000	0.410941
0.704000	0.421154
0.705000	0.431042
0.706000	0.440596
0.707000	0.449808
0.708000	0.458669
0.709000	0.467172
0.710000	0.475307
0.711000	0.483068
0.712000	0.490448
0.713000	0.497440
0.714000	0.504036
0.715000	0.510232
0.716000	0.516022
0.717000	0.521400
0.718000	0.526361
0.719000	0.530900
0.720000	0.535014
0.721000	0.538698
0.722000	0.541949
0.723000	0.544764
0.724000	0.547140
0.725000	0.549075
0.726000	0.550567
0.727000	0.551615
0.728000	0.552217
0.729000	0.552373
0.730000	0.552082
0.731000	0.551344
0.732000	0.550161
0.733000	0.548533
0.734000	0.546460
0.735000	0.543946
0.736000	0.540992
0.737000	0.537601
0.738000	0.533775
0.739000	0.529518
0.740000	0.524834
0.741000	0.519726
0.742000	0.514199
0.743000	0.508258
0.744000	0.501907
0.745000	0.495154
0.746000	0.488003
0.747000	0.480461
0.748000	0.472534
0.749000	0.464230
0.750000	0.455556
0.751000	0.446519
0.752000	0.437128
0.753000	0.427390
0.754000	0.417315
0.755000	0.406911
0.756000	0.396188
0.757000	0.385155
0.758000	0.373821
0.759000	0.362198
0.760000	0.350294
0.761000	0.338122
0.762000	0.325691
0.763000	0.313013
0.764000	0.300099
0.765000	0.286960
0.766000	0.273608
0.767000	0.260055
0.768000	0.246313
0.769000	0.232395
0.770000	0.218312
0.771000	0.204078
0.772000	0.189704
0.773000	0.175204
0.774000	0.160591
0.775000	0.145877
0.776000	0.131076
0.777000	0.116201
0.778000	0.101265
0.779000	0.086282
0.780000	0.071264
0.781000	0.056226
0.782000	0.041180
0.783000	0.026141
0.784000	0.011121
0.785000	-0.003867
0.786000	-0.018808
0.787000	-0.033690
0.788000	-0.048498
0.789000	-0.063221
0.790000	-0.077845
0.791000	-0.092357
0.792000	-0.106743
0.793000	-0.120992
0.794000	-0.135090
0.795000	-0.149025
0.796000	-0.162784
0.797000	-0.176356
0.798000	-0.189727
0.799000	-0.202887
0.800000	-0.215823
0.801000	-0.228524
0.802000	-0.240979
0.803000	-0.253176
0.804000	-0.265105
0.805000	-0.276755
0.806000	-0.288116
0.807000	-0.299177
0.808000	-0.309930
0.809000	-0.320363
0.810000	-0.330468
0.811000	-0.340236
0.812000	-0.349659
0.813000	-0.358727
0.814000	-0.367434
0.815000	-0.375770
0.816000	-0.383730
0.817000	-0.391305
0.818000	-0.398489
0.819000	-0.405275
0.820000	-0.411659
0.821000	-0.417633
0.822000	-0.423194
0.823000	-0.428335
0.824000	-0.433053
0.825000	-0.437343
0.826000	-0.441201
0.827000	-0.444625
0.828000	-0.447611
0.829000	-0.450156
0.830000	-0.452259
0.831000	-0.453918
0.832000	-0.455130
0.833000	-0.455897
0.834000	-0.456216
0.835000	-0.456087
0.836000	-0.455511
0.837000	-0.454489
0.838000	-0.453021
0.839000	-0.451109
0.840000	-0.448754
0.841000	-0.445960
0.842000	-0.442728
0.843000	-0.439062
0.844000	-0.434964
0.845000	-0.430440
0.846000	-0.425492
0.847000	-0.420126
0.848000	-0.414346
0.849000	-0.408158
0.850000	-0.401567
0.851000	-0.394580
0.852000	-0.387203
0.853000	-0.379442
0.854000	-0.371305
0.855000	-0.362800
0.856000	-0.353932
0.857000	-0.344712
0.858000	-0.335148
0.859000	-0.325247
0.860000	-0.315019
0.861000	-0.304474
0.862000	-0.293621
0.863000	-0.282470
0.864000	-0.271030
0.865000	-0.259313
0.866000	-0.247329
0.867000	-0.235089
0.868000	-0.222604
0.869000	-0.209885
0.870000	-0.196944
0.871000	-0.183793
0.872000	-0.170444
0.873000	-0.156908
0.874000	-0.143198
0.875000	-0.129326
0.876000	-0.115306
0.877000	-0.101149
0.878000	-0.086869
0.879000	-0.072478
0.880000	-0.057990
0.881000	-0.043417
0.882000	-0.028773
0.883000	-0.014072
0.884000	0.000674
0.885000	0.015451
0.886000	0.030246
0.887000	0.045046
0.888000	0.059836
0.889000	0.074604
0.890000	0.089336
0.891000	0.104018
0.892000	0.118638
0.893000	0.133183
0.894000	0.147638
0.895000	0.161992
0.896000	0.176230
0.897000	0.190340
0.898000	0.204310
0.899000	0.218126
0.900000	0.231777
0.901000	0.245249
0.902000	0.258530
0.903000	0.271609
0.904000	0.284474
0.905000	0.297112
0.906000	0.309513
0.907000	0.321665
0.908000	0.333557
0.909000	0.345178
0.910000	0.356519
0.911000	0.367568
0.912000	0.378315
0.913000	0.388751
0.914000	0.398867
0.915000	0.408652
0.916000	0.418099
0.917000	0.427198
0.918000	0.435942
0.919000	0.444321
0.920000	0.452330
0.921000	0.459960
0.922000	0.467205
0.923000	0.474057
0.924000	0.480511
0.925000	0.486561
0.926000	0.492201
0.927000	0.497427
0.928000	0.502232
0.929000	0.506613
0.930000	0.510566
0.931000	0.514088
0.932000	0.517174
0.933000	0.519822
0.934000	0.522030
0.935000	0.523795
0.936000	0.525117
0.937000	0.525993
0.938000	0.526422
0.939000	0.526405
0.940000	0.525942
0.941000	0.525031
0.942000	0.523675
0.943000	0.521875
0.944000	0.519631
0.945000	0.516946
0.946000	0.513823
0.947000	0.510263
0.948000	0.506271
0.949000	0.501849
0.950000	0.497002
0.951000	0.491733
0.952000	0.486048
0.953000	0.479951
0.954000	0.473449
0.955000	0.466546
0.956000	0.459248
0.957000	0.451563
0.958000	0.443498
0.959000	0.435058
0.960000	0.426253
0.961000	0.417089
0.962000	0.407575
0.963000	0.397719
0.964000	0.387530
0.965000	0.377018
0.966000	0.366191
0.967000	0.355060
0.968000	0.343634
0.969000	0.331923
0.970000	0.319938
0.971000	0.307690
0.972000	0.295190
0.973000	0.282448
0.974000	0.269476
0.975000	0.256286
0.976000	0.242890
0.977000	0.229299
0.978000	0.215525
0.979000	0.201582
0.980000	0.187481
0.981000	0.173236
0.982000	0.158858
0.983000	0.144361
0.984000	0.129757
0.985000	0.115061
0.986000	0.100284
0.987000	0.085440
0.988000	0.070543
0.989000	0.055606
0.990000	0.040642
0.991000	0.025664
0.992000	0.010686
0.993000	-0.004278
0.994000	-0.019216
0.995000	-0.034113
0.996000	-0.048957
0.997000	-0.063735
0.998000	-0.078432
0.999000	-0.093036
1.000000	-0.107534
